8021;Total Provinces;ID;ENG;Region
49.8591524;65.3490388;PROV6983;Amangeldi;Kazakstan
53.8819303;67.406408;PROV6984;Sergeev;Kazakstan
51.9534228;66.4121858;PROV6985;Esil;Kazakstan
50.747089;64.596741;PROV6986;Qarasu;Kazakstan
52.3666671;64.1333331;PROV6987;Auliekol;Kazakstan
53.3002111;68.1106594;PROV6988;Saumalkol;Kazakstan
49.9561111;60.1216671;PROV6989;Qarabutaq;Kazakstan
49.1413891;57.1300001;PROV6990;Temir;Kazakstan
50.1458331;55.6688891;PROV6991;Algha;Kazakstan
50.1901701;51.1553501;PROV6992;Lbishchensk;Kazakstan
51.1053011;50.2533191;PROV6993;Kamenka;Kazakstan
50.2541691;52.5883101;PROV6994;Dzhambeyty;Kazakstan
44.3261671;53.5393361;PROV6995;Otes;Kazakstan
42.5500001;52.7500001;PROV6996;Kabakhty;Kazakstan
46.8134837;53.1836939;PROV6997;Zhylaya Kosa;Kazakstan
47.4272043;56.1705544;PROV6998;Bayghanin;Kazakstan
50.6431391;87.9506381;PROV6999;Ust'-Ulagan;Novosibirsk
51.9657064;85.3451211;PROV7000;Altajskij;Novosibirsk
52.6552781;89.4586111;PROV7001;Matur;Novosibirsk
58.7333331;29.8500001;PROV7002;Luga;Russia
60.4398031;30.0978121;PROV7003;Kir'jasaly;Russia
25.6500011;50.7833331;PROV7004;Hawar;Middle East
16.9886111;54.6922221;PROV7005;Mirbat;Middle East
17.5041962;56.0361469;PROV7006;al-Hallaniyya;Middle East
22.9680001;57.2980001;PROV7007;Bahla';Middle East
24.1722221;56.8886111;PROV7008;Saham;Middle East
24.2500001;55.7999001;PROV7009;al-Buraimi;Middle East
21.85;59.566667;PROV7010;al-Ashkhara;Middle East
20.546381;58.8074865;PROV7011;Dawwah;Middle East
25.1288099;56.3264849;PROV7012;Fugaira;Middle East
25.3575;55.390833;PROV7013;al-Shariqa;Middle East
25.8797106;55.0328017;PROV7014;Abu Musa;Persia
51.7652302;-104.1792004;PROV7015;Wynyard;Canada
9.9528702;98.6084641;PROV7016;Ranong;Indochine
7.5593851;99.6110065;PROV7017;Trang;Indochine
9.1382389;99.3217483;PROV7018;Surat Thani;Indochine
19.1651322;100.9072516;PROV7019;Pua;Indochine
17.0405373;99.0571089;PROV7020;Ban Tak;Indochine
15.1186009;104.3220095;PROV7021;Khukhan;Indochine
14.5489376;105.2428853;PROV7022;Na Chaluai;Indochine
12.61134;102.1038546;PROV7023;Chanthaburi;Indochine
17.04000001;104.80000001;PROV7024;Thakhek;Indochine
13.816667;104.966667;PROV7025;Tbeng Meanchey;Indochine
11.3802442;105.5005483;PROV7026;Prey Veng;Indochine
20.9711977;107.0448069;PROV7027;Ha Long;Indochine
20.1291279;105.3131185;PROV7028;Thanh Hóa;Indochine
16.4498;107.5623501;PROV7029;Hue;Indochine
10.933333;108.1;PROV7030;Phan Thiet;Indochine
10.3765284;106.3438891;PROV7031;My Tho;Indochine
10.2448442;105.958865;PROV7032;Vinh Long;Indochine
4.2766476;100.6943256;PROV7033;Dindings;Indochine
37.9360433;125.3575974;PROV7034;Ongjin;Korea
-1.25;29.99;PROV7035;Kabale;East Africa
-1.95;30.433333;PROV7036;Rwamagana;East Africa
-2.85;30.333333;PROV7037;Muyinga;East Africa
-1.4296737;28.0742249;PROV7038;Walikale;Central Africa
-2.495627;30.6458749;PROV7039;Ngara;East Africa
47.24013001;10.73954001;PROV7040;Imst;Austria
52.51853701;5.47142201;PROV7041;Lelystad;Lake
52.79783211;5.32359031;PROV7042;Zuiderzee;Lake
51.33228541;3.83242651;PROV7043;Terneuzen;Benelux
50.26049401;4.91274571;PROV7044;Dinant;Benelux
54.52393121;9.56322701;PROV7045;Schleswig;Germany
53.33647461;15.05037711;PROV7046;Stargard in Pommern;Germany
50.48228551;17.32958611;PROV7047;Neisse;Germany
52.40444831;20.94996971;PROV7048;Legionowo;Poland
51.95471691;20.15833031;PROV7049;Skierniewice;Poland
52.43968461;20.67573461;PROV7050;Modlin;Poland
45.58000001;24.10000001;PROV7051;Toplet;Romania
45.18740001;26.10250001;PROV7052;Predeal;Romania
46.20694401;26.43055601;PROV7053;Slanic-Moldova;Romania
46.66745341;22.35757171;PROV7054;Beius;Romania
40.25659361;24.24459371;PROV7055;Karyes;Balkan
40.97777801;27.51527801;PROV7056;Tekirdag;Anatolia
40.18388901;26.35638901;PROV7057;Eceabat;Anatolia
39.81808101;34.81469011;PROV7058;Yozgat;Anatolia
39.14600001;34.16070001;PROV7059;Kirsehir;Anatolia
39.35094801;36.41759901;PROV7060;Sarkisla;Anatolia
38.91666701;27.83333301;PROV7061;Akhisar;Anatolia
37.67869901;31.73613001;PROV7062;Beysehir;Anatolia
36.38010141;33.93318741;PROV7063;Silifke;Anatolia
38.76271211;33.34861471;PROV7064;Lake Tuz;Lake
52.73333301;27.46666701;PROV7065;Starobin;Belarus
52.88889521;30.02824811;PROV7066;Zlobin;Belarus
51.27222201;30.22416701;PROV7067;Cornobil';Ukraine
40.54674531;41.98841071;PROV7068;Oltu;Anatolia
38.88534901;40.49829101;PROV7069;Bingöl;Anatolia
48.16666701;28.00000001;PROV7070;Soroca;Romania
47.45972201;26.00000001;PROV7071;Falticeni;Romania
46.41812621;20.33003151;PROV7072;Hódmezovasarhely;Hungary
59.91179601;32.35233411;PROV7073;Volhovstroj;Russia
57.96666701;33.25000001;PROV7074;Valdaj;Russia
57.96797931;31.65152471;PROV7075;Parfino;Russia
57.78680361;38.45032181;PROV7076;Myskino;Russia
57.77649931;36.68650751;PROV7077;Bezeck;Russia
57.88333301;34.05000001;PROV7078;Bologoe;Russia
56.50000001;31.65000001;PROV7079;Toropec;Russia
54.00097181;37.52037221;PROV7080;Scekino;Russia
55.66666701;37.26666711;PROV7081;Odincovo;Russia
56.39473091;38.71203701;PROV7082;Aleksandrov;Russia
57.43333301;42.13333301;PROV7083;Kinesma;Russia
56.74704801;38.89026031;PROV7084;Pereslavl'-Zalesskij;Russia
54.94975741;41.39740531;PROV7085;Kasimov;Russia
53.816667;39.55;PROV7086;Skopin;Russia
54.916667;33.3;PROV7087;Dorogobuz;Russia
50.105467;1.836833;PROV7088;Abbeville;France
49.4295387;2.0807123;PROV7089;Beauvais;France
-32.0156318;-52.0336145;PROV7090;Sao Jose do Norte;Brazilian Highlands
-31.255847;-51.366517;PROV7091;Ducks' Lagoon;Southwest Atlantic Ocean
-12.0508491;-77.1259843;PROV7092;Callao;Andes
-17.595246;-69.482432;PROV7093;Visviri;Andes
-20.48901;-69.329019;PROV7094;Pica;Andes
-22.085798;-70.193006;PROV7095;Tocopilla;Andes
-23.5800776;-70.3820566;PROV7096;Paposo;Andes
-27.467171;-70.26522;PROV7097;Tierra Amarilla;Andes
-30.697894;-70.958689;PROV7098;Monte Patria;Andes
-32.8338;-70.597218;PROV7099;Los Andes;Andes
-34.985949;-71.241775;PROV7100;Curicó;Andes
-37.472872;-72.354452;PROV7101;Los Angeles;Andes
-39.282012;-72.23078;PROV7102;Villarrica;Andes
-41.3167;-72.9833;PROV7103;Puerto Varas;Andes
-41.4717;-72.9369;PROV7104;Puerto Montt;Andes
58.2465253;31.2723664;PROV7105;Lake Ilmen;Lake
38.6318196;-0.8612206;PROV7106;Villena;Spain
36.7489747;-3.5180363;PROV7107;Motril;Spain
39.2683154;-2.6015635;PROV7108;Villarrobledo;Spain
39.4890265;-1.0993366;PROV7109;Requena;Spain
40.7067997;0.5801695;PROV7110;Amposta;Spain
42.1669147;0.8949296;PROV7111;Tremp;Spain
41.1230647;0.1395532;PROV7112;Maella;Spain
41.5217853;0.3417097;PROV7113;Fraga;Spain
41.9157645;0.1928216;PROV7114;Monzón;Spain
41.6692282;-3.6902166;PROV7115;Aranda de Duero;Spain
42.7890255;-4.8474389;PROV7116;Guardo;Spain
41.3081627;-4.9154767;PROV7117;Medina del Campo;Spain
40.3871165;-5.7642172;PROV7118;Bejar;Spain
43.4646918;-7.0485041;PROV7119;Vegadeo;Spain
42.598666;-6.7259138;PROV7120;Cacabelos;Spain
42.8782132;-8.5448445;PROV7121;Santiago de Compostela;Spain
46.285929;15.2583568;PROV7122;Celje;Balkan
45.9401812;13.6201754;PROV7123;Gorizia;Italy
45.6677801;12.1826131;PROV7124;Postumia;Italy
45.4372062;13.5257205;PROV7125;Umago;Italy
46.403496;13.0182123;PROV7126;Tolmezzo;Italy
43.31833401;-1.98123131;PROV7127;San Sebastian;Spain
54.59771491;-7.30995961;PROV7128;Omagh;Ireland
54.17510241;-6.34022991;PROV7129;Newry;Ireland
54.59334621;-6.41620031;PROV7130;Lough Neagh;Lake
49.45550001;-2.53680001;PROV7131;Saint Peter Port;England
27.79324101;-17.94133231;PROV7132;Valverde;Sahara
28.50082101;-13.86283671;PROV7133;Puerto del Rosario;Sahara
28.09379981;-17.10985821;PROV7134;San Sebastian de La Gomera;Sahara
28.96516941;-13.55503631;PROV7135;Arrecife;Sahara
28.68398851;-17.76457471;PROV7136;Santa Cruz de La Palma;Sahara
66.07583301;-23.12666701;PROV7137;Isafjördur;Iceland
63.93333301;-21.00000001;PROV7138;Selfoss;Iceland
65.26687431;-14.39484691;PROV7139;Egilsstadir;Iceland
69.03218961;27.81012031;PROV7140;Lake Inari;Lake
64.45381511;26.97294161;PROV7141;Oulujärvi;Lake
63.25098211;29.69937041;PROV7142;Pielinen;Lake
61.34108091;28.01070141;PROV7143;Saimaa;Lake
62.81238301;27.78748301;PROV7144;Iso-Kalla;Lake
62.88231971;25.97716561;PROV7145;Lake Keitele;Lake
61.50811431;25.37911181;PROV7146;Lake Päijänne;Lake
61.69874261;23.75592011;PROV7147;Näsijärvi;Lake
61.54952941;23.59605041;PROV7148;Ylöjärvi;Finland
61.20423031;26.03810081;PROV7149;Heinola;Finland
62.0847252;29.910305;PROV7150;Kitee;Finland
61.2862997;28.8275142;PROV7151;Ruokolahti;Finland
67.6533776;24.9126091;PROV7152;Kittilä;Finland
65.8444927;24.1527255;PROV7153;Tornio;Finland
65.3618533;26.985855;PROV7154;Pudasjärvi;Finland
64.8841107;28.911656;PROV7155;Suomussalmi;Finland
63.8280617;30.7997684;PROV7156;Reboly;White Sea Tundra
54.500886;63.669253;PROV7157;Celinnoe;Tomsk
56.05000001;60.23333301;PROV7158;Verhnij Ufalej;Urals
52.0851709;53.6432656;PROV7159;Novosergievka;Urals
51.766944;52.753611;PROV7160;Tasla;Urals
52.925556;54.753611;PROV7161;Sarlyk;Urals
52.1925;56.580278;PROV7162;Isjangulovo;Urals
40.0672874;20.1045229;PROV7163;Gjirokastër;Balkan
38.954463;-5.8618982;PROV7164;Don Benito;Spain
42.5499958;-6.598259;PROV7165;Ponferrada;Spain
41.8061131;-6.756738;PROV7166;Bragança;Portugal
37.5972313;-8.6366851;PROV7167;Odemira;Portugal
61.85788;12.72686;PROV7168;Idre;Sweden
68.4412396;22.4786772;PROV7169;Karesuando;Sweden
69.471935;25.510813;PROV7170;Karasjok;Norway
70.6634382;23.6819665;PROV7171;Hammerfest;Norway
18.833333;-72.866667;PROV7172;Anse-a-Galets;Caribbean
-12.28;43.7425;PROV7173;Fomboni;Madagascar
-12.166667;44.4;PROV7174;Mutsamudu;Madagascar
-0.6060574;73.0892245;PROV7175;Hithadhoo;Diego Garcia Island
70.922;-8.715;PROV7176;Eldstemetten;Iceland
50.4345636;16.6613941;PROV7177;Glatz;Germany
48.050783;10.8703515;PROV7178;Landsberg am Lech;Germany
49.4403198;11.8633445;PROV7179;Amberg;Germany
48.0912921;9.2286121;PROV7180;Sigmaringen;Germany
51.182293;14.4237749;PROV7181;Bautzen;Germany
52.6041444;11.8517729;PROV7182;Stendal;Germany
52.2688736;10.5267696;PROV7183;Braunschweig;Germany
51.9384783;8.868638;PROV7184;Detmold;Germany
51.7189205;8.7575093;PROV7185;Paderborn;Germany
52.4295801;7.0685708;PROV7186;Nordhorn;Germany
51.3798641;9.0125506;PROV7187;Arolsen;Germany
50.5840512;8.6784031;PROV7188;Gießen;Germany
49.47741;8.44518;PROV7189;Ludwigshafen am Rhein;Germany
53.8502906;13.6959731;PROV7190;Anklam;Germany
53.2012334;5.7999133;PROV7191;Leeuwarden;Benelux
33.1457497;75.5480491;PROV7192;Doda;India
31.9105817;73.6966626;PROV7193;Banjar;India
18.1355809;145.7911919;PROV7194;Pagan;Asian Pacific
2.899694;131.7805477;PROV7195;Dongosaru;Asian Pacific
8.9829998;150.1286043;PROV7196;Namonuito;Asian Pacific
5.7874109;157.1581679;PROV7197;Ngatik;Asian Pacific
10.304809;169.9416549;PROV7198;Ailuk;Asian Pacific
8.7735171;171.0312989;PROV7199;Maloelap;Asian Pacific
9.0582174;165.6440842;PROV7200;Ujae;Asian Pacific
7.4253719;168.792953;PROV7201;Ailinglaplap;Asian Pacific
5.85000001;169.6333333;PROV7202;Jaluit;Asian Pacific
-1.340321;175.99517;PROV7203;Taboiaki;Asian Pacific
-1.3493599;176.445007;PROV7204;Rungata;Asian Pacific
-5.6815388;176.1281065;PROV7205;Nanumea;Asian Pacific
-7.4767327;178.6747675;PROV7206;Asau;Asian Pacific
-13.873745;167.5490448;PROV7207;Sola;South Solomon Islands
-15.305631;167.9679675;PROV7208;Longana;South Solomon Islands
-16.6307132;168.1475355;PROV7209;Ringdove;South Solomon Islands
-22.6658429;167.4960078;PROV7210;Vao;South Solomon Islands
-21.059;164.8518;PROV7211;Kone;South Solomon Islands
-19.7201052;163.6598754;PROV7212;Waala;South Solomon Islands
-20.00000001;159.00000001;PROV7213;Iles Chesterfield & Ile de Sable;South Solomon Islands
-17.624167;177.452778;PROV7214;Lautoka;American Pacific
-17.6817232;178.8323025;PROV7215;Levuka;American Pacific
-17.22846031;-178.95096261;PROV7216;Lomaloma;American Pacific
-18.23556551;-178.81069151;PROV7217;Tubou;American Pacific
-19.80333301;-174.34888901;PROV7218;Pangai;American Pacific
-13.56726241;-172.75224461;PROV7219;Neiafu;American Pacific
-15.95280611;-173.79558181;PROV7220;Hihifo;American Pacific
-13.65978271;-172.43194051;PROV7221;Safotulafai;American Pacific
-11.05500001;-171.08800001;PROV7222;Taulaga;American Pacific
-18.86666701;-159.80000001;PROV7223;Arutanga;American Pacific
-18.04183531;-163.14676191;PROV7224;Palmerston;American Pacific
-13.26927401;-163.11135601;PROV7225;Suwarrow;American Pacific
-8.97823081;-158.05445791;PROV7226;Omoka;American Pacific
-10.41865291;-161.03269071;PROV7227;Tauhunu;American Pacific
-27.61890001;-144.33420001;PROV7228;Ahurei;American Pacific
-23.34706341;-149.48504451;PROV7229;Mata'ura;American Pacific
-22.45165901;-151.34216481;PROV7230;Moerai;American Pacific
-16.73100001;-151.44300001;PROV7231;Uturoa;American Pacific
-19.87278521;-144.95017081;PROV7232;Otetou;American Pacific
-14.93456001;-147.71000701;PROV7233;Avatoru;American Pacific
-17.40032691;-145.50255951;PROV7234;Tukuhora;American Pacific
-14.33202821;-145.87045141;PROV7235;Paeua;American Pacific
-20.83333331;-138.53333331;PROV7236;Hakamaru;American Pacific
-17.33058651;-138.33647191;PROV7237;Tumukuru;American Pacific
-14.16843341;-141.23177111;PROV7238;Tepukamaruia;American Pacific
-11.4305558;-151.8189831;PROV7239;Southern Line Islands;American Pacific
-5.6436194;-155.8857921;PROV7240;Malden & Starbuck Islands;American Pacific
3.8205555;-159.3384115;PROV7241;Napari;American Pacific
21.3445072;-157.9748912;PROV7242;Pearl Harbor;American Pacific
43.2795153;40.2705551;PROV7243;Gagra;Kaukasus
42.521667;43.148333;PROV7244;Ambrolauri;Kaukasus
41.9167;45.4833;PROV7245;Telavi;Kaukasus
41.9483514;45.8147919;PROV7246;Q'vareli;Kaukasus
41.463611;44.810833;PROV7247;Marneuli;Kaukasus
41.638889;42.986111;PROV7248;Akhaltsikhe;Kaukasus
40.1555525;44.0388482;PROV7249;Hoktemberyan;Kaukasus
40.8791442;45.1470572;PROV7250;Ijewan;Kaukasus
40.5202257;46.0779304;PROV7251;Daskesen;Kaukasus
40.7977875;45.7196542;PROV7252;Sadiqli;Kaukasus
39.63333301;46.55000001;PROV7253;Lacin;Kaukasus
39.59500001;48.979167;PROV7254;Salyan;Kaukasus
40.3449984;45.3351942;PROV7255;Lake Sevan;Lake
26.8200412;-107.0692221;PROV7256;Guachochi;Mexico
38.66353751;-27.22939691;PROV7257;Angra do Heroismo;Portugal
39.45828271;-31.13380711;PROV7258;Santa Cruz das Flores;Portugal
40.81868811;41.54517481;PROV7259;Yusufeli;Anatolia
52.27090131;11.85535021;PROV7260;Burg;Germany
48.31484511;18.08798641;PROV7261;Nitra;Czechoslovakia
51.36875351;19.35642481;PROV7262;Be³chatów;Poland
54.17425191;24.99936901;PROV7263;Ejszyszki;Poland
55.11341171;26.84332861;PROV7264;Postawy;Poland
47.10280871;17.90930191;PROV7265;Veszprem;Hungary
52.51861101;13.84044441;PROV7266;Ost-Berlin;Germany
44.22721071;17.65669161;PROV7267;Travnik;Balkan
44.66589411;20.93351691;PROV7268;Smederevo;Balkan
42.60013371;19.94075411;PROV7269;Plav;Balkan
42.98998721;20.33356161;PROV7270;Tutin;Balkan
43.14069761;20.52136171;PROV7271;Novi Pazar;Balkan
39.76111101;45.33333301;PROV7272;Mikoyan;Kaukasus
40.87694491;45.45944401;PROV7273;Norasen;Kaukasus
16.50000001;49.50000001;PROV7274;Tarim;Middle East
17.71631891;51.01661301;PROV7275;Sahan;Middle East
35.28559301;40.53810301;PROV7276;Marqada;Middle East
34.20325961;35.84225901;PROV7277;Duma;Middle East
33.64019381;35.50513421;PROV7278;Dar'a;Middle East
35.13333301;36.75000001;PROV7279;Hamah;Middle East
36.533333;37.95;PROV7280;Manbig;Middle East
36.889722;38.355556;PROV7281;Ayn-al-'Arab;Middle East
31.804381;34.655314;PROV7282;Isdud;Middle East
32.049357;34.758355;PROV7283;Yafa;Middle East
30.882222;34.393889;PROV7284;Auja al-Hafir;Middle East
30.797209;35.24534;PROV7285;Ein Hasb';Middle East
31.003889;34.779167;PROV7286;Bir 'Asluj;Middle East
57.4141551;-6.2002336;PROV7287;Portree;Scotland
55.7567635;-6.288022;PROV7288;Bowmore;Scotland
52.056736;1.14822;PROV7289;Ipswich;England
32.795859;35.530973;PROV7290;Tabariya;Middle East
31.5590254;35.4731878;PROV7291;Dead Sea;Lake
6.62616331;73.06709091;PROV7292;Kulhudhuffushi;Diego Garcia Island
3.75678331;72.96893981;PROV7293;Mahibadhoo;Diego Garcia Island
-5.69522851;53.65831661;PROV7294;Desroches;Madagascar
-7.13220581;56.27616921;PROV7295;Coëtivy;Madagascar
29.11388901;-7.29944401;PROV7296;Mimsina;Algeria
31.55000001;-2.95000001;PROV7297;Meridja;Algeria
31.51079711;25.54690001;PROV7298;Buq Buq;Egypt
52.10300001;177.60200001;PROV7299;Kiska;Alaska
46.56467601;23.79710631;PROV7300;Turda;Romania
-4.30111101;28.94416791;PROV7301;Fizi;Central Africa
-6.75000001;23.96666701;PROV7302;Gandajika;Central Africa
-7.20000001;22.41700001;PROV7303;Luiza;Central Africa
27.25667951;91.75388171;PROV7304;Kangpar;India
24.75388901;90.40305611;PROV7305;Mymensingh;India
9.49806671;76.33884841;PROV7306;Alleppey;India
11.75328781;75.49287771;PROV7307;Tellicherry;India
40.63187311;48.63638011;PROV7308;Samaxi;Kaukasus
42.54500001;46.70694401;PROV7309;Hunzah;Kaukasus
42.43177151;47.32293441;PROV7310;Levasi;Kaukasus
42.56849861;47.87538101;PROV7311;Izberbas;Kaukasus
44.16666701;45.86666701;PROV7312;Terekli-Mekteb;Kaukasus
43.13333301;45.55000001;PROV7313;Urus-Martan;Kaukasus
-38.88324631;175.26071201;PROV7314;Taumarunui;Australia
41.9310884;19.2147632;PROV7315;Ulcinj;Balkan
39.2852172;20.4005506;PROV7316;Parga;Balkan
37.5101357;22.372644;PROV7317;Tripoli;Balkan
38.3755981;22.858217;PROV7318;Livadeia;Balkan
40.3714624;21.7614661;PROV7319;Kozani;Balkan
35.51382981;24.01803671;PROV7320;Chania;Balkan
18.04444401;0.60277801;PROV7321;Anefif;West Africa
17.37218001;-0.14666701;PROV7322;Bamba;West Africa
19.46500001;0.85600001;PROV7323;Adjelhoc;West Africa
15.22368121;0.29135601;PROV7324;Tessit;West Africa
15.37500001;-4.26250001;PROV7325;Youwarou;West Africa
13.28333301;-4.58333301;PROV7326;Tominian;West Africa
14.94666701;-3.89333301;PROV7327;Konna;West Africa
5.15223891;6.19247911;PROV7328;Sagbama;West Africa
8.09750451;23.76328281;PROV7329;Djemah;Central Africa
8.07061901;22.39487371;PROV7330;Ouadda;Central Africa
4.32027061;21.18613421;PROV7331;Mobaye;Central Africa
5.73333301;19.08333301;PROV7332;Sibut;Central Africa
7.69944401;18.62916701;PROV7333;Kabo;Central Africa
51.58415101;-2.99766401;PROV7334;Newport;England
53.84344311;22.97960231;PROV7335;Augustów;Poland
54.65194501;23.03515501;PROV7336;Vilkaviskis;Baltic States
41.71225931;24.41702841;PROV7337;Tamrash;Balkan
4.92116211;6.27477341;PROV7338;Yenagoa;West Africa
-4.36138911;14.76444401;PROV7339;Kinkala;Central Africa
-16.58333331;32.350000001;PROV7340;Ngoma;South Africa
-1.842073101;36.791859901;PROV7341;Kajiado;East Africa
-1.375081301;37.995214401;PROV7342;Kitui;East Africa
4.12000001;44.887778;PROV7343;Xuddur;Horn of Africa
2.783333;44.533333;PROV7344;Qoryooley;Horn of Africa
0.066667;42.75;PROV7345;Jamaame;Horn of Africa
15.116667;37.6;PROV7346;Barentu;Ethiopia
11.35559;31.39756;PROV7347;Abu Hashim;Sudan
4.0611925;8.793940;PROV7348;Ekpot Abia;Central Africa
35.5950657;43.9055155;PROV7349;Mahmur;Middle East
33.35;43.783333;PROV7350;al.-Falluga;Middle East
40.64991;35.83532;PROV7351;Amasya;Anatolia
41.1943451;26.2992566;PROV7352;Soufli;Balkan
36.113390;39.994811;PROV7353;as-Saddada;Middle East
35.638611;36.671667;PROV7354;Ma'arrat an-Nu'man;Middle East
36.077778;37.373333;PROV7355;as-Safirah;Middle East
34.883333;35.883333;PROV7356;Tartus;Middle East
36.51;36.867778;PROV7357;Afrin;Middle East
34.004822;36.220461;PROV7358;Ba'labakk;Middle East
33.6972117;35.5605832;PROV7359;Dair al-Qamar;Middle East
33.2721571;35.203278;PROV7360;Sur;Middle East
-15.72671;17.451851;PROV7361;Caiundo;Central Africa
-12.9;16.666667;PROV7362;Cuchi;Central Africa
-10.8948788;18.0880245;PROV7363;Quirima;Central Africa
-4.9846384;15.133205;PROV7364;Madimba;Central Africa
-23.65058;16.2948773;PROV7365;Nauchas;Southwest Africa
-24.833333;16.983333;PROV7366;Maltahöhe;Southwest Africa
-24.423673;14.931527;PROV7367;Sandwich Harbour;Southwest Africa
-25.124444;17.766111;PROV7368;Gibeon;Southwest Africa
-26.8;19.65;PROV7369;Aroab;Southwest Africa
-23.655237;19.3649366;PROV7370;Aminuis;Southwest Africa
-19.593056;20.502222;PROV7371;Tsumkwe;Southwest Africa
-21.6951655;19.1032801;PROV7372;Epukiro;Southwest Africa
-20.108889;16.154722;PROV7373;Outjo;Southwest Africa
-17.833333;15.516667;PROV7374;Olukonda;Southwest Africa
19.785272;-88.865731;PROV7375;Saban;Mexico
19.8138599;-88.1134191;PROV7376;Senor;Mexico
18.458271;-88.930276;PROV7377;Nicolas Bravo;Mexico
17.472665;-91.425051;PROV7378;Tenosique de Pino Suarez;Mexico
15.6851709;-93.2122536;PROV7379;Pijijiapan;Mexico
14.282778;-89.8925;PROV7380;Jutiapa;Central America
20.8098057;-102.7652326;PROV7381;Tepatitlan de Morelos;Mexico
21.0052225;-102.1804261;PROV7382;San Julian;Mexico
50.466667;48.133333;PROV7383;Novouzensk;Russia
51.2018451;49.7324378;PROV7384;Ozinskij;Russia
50.3154621;44.8019549;PROV7385;Kotovo;Russia
50.033333;45.45;PROV7386;Nikolaevskaja sloboda;Russia
49.133333;46.666667;PROV7387;Kajsackoe;Russia
-30.619722;27.171944;PROV7388;Herschel;South Africa
-29.2;26.833333;PROV7389;Thaba 'Nchu;South Africa
-26.5919275;24.1711193;PROV7390;Ganyesa;South Africa
-27.5518206;24.7662356;PROV7391;Taung;South Africa
-25.7185269;28.29268;PROV7392;Derdepoort;South Africa
-26.4;25.8666667;PROV7393;Polfontein;South Africa
-25.3166667;25.75;PROV7394;Gopane;South Africa
-25.2133321;26.8910342;PROV7395;Mogwase;South Africa
-25.5881952;28.0068979;PROV7396;Ga-Rankuwa;South Africa
-25.432;28.708;PROV7397;KwaMhlanga;South Africa
-22.8921825;30.6199895;PROV7398;Mapakwani;South Africa
-26.133333;30.983333;PROV7399;Steynsdorp;South Africa
-23.271;29.123;PROV7400;Bochum;South Africa
-24.288349;29.6332549;PROV7401;Molsgat;South Africa
-23.7;30.133333;PROV7402;Duiwelskloof;South Africa
-23.469826;30.828744;PROV7403;Ellerton;South Africa
-24.817;31.288;PROV7404;Newington;South Africa
-25.433333;31.95;PROV7405;Komatipoort;South Africa
-22.7658107;30.9058691;PROV7406;Mhinga;South Africa
-28.533333;28.816667;PROV7407;Witsieshoek;South Africa
-25.8333333;28.3333333;PROV7408;Loskop;South Africa
-29.00000001;29.883333;PROV7409;Estcourt;South Africa
-30.26300001;29.94000001;PROV7410;Umzimkulu;South Africa
-28.667965;30.872689;PROV7411;Nquthu;South Africa
-27.560985;32.0844546;PROV7412;Ubombo;South Africa
-27.133333;32.00000001;PROV7413;Ingwavuma;South Africa
-30.583333;29.883333;PROV7414;Harding;South Africa
-29.66861;30.21833;PROV7415;Gezubuso;South Africa
-29.1254942;31.03351;PROV7416;Mapumulo;South Africa
-23.597003;-67.887965;PROV7417;Socaire;Andes
-21.687257;-66.619134;PROV7418;San Pablo de Lipez;Andes
-20.6405825;-65.2070534;PROV7419;Camargo;Andes
-9.90000001;-66.583333;PROV7420;Argelia;Andes
-12.836111;-71.361111;PROV7421;Salvación;Andes
-9.67645731;-65.4438658;PROV7422;Mutum;Amazonas
-35.00000001;-61.033333;PROV7423;Los Toldos;Gran Chaco
-4.83000001;-76.7;PROV7424;Santa Maria de Cahuapanas;Andes
-7.34728411;-75.0056186;PROV7425;Contamana;Andes
-6.66666701;-75.4;PROV7426;Santa Catalina;Andes
-10.76989001;-71.821388;PROV7427;Alerta;Andes
-24.40000001;-68.25;PROV7428;Socompa;Andes
-3.2581112;-79.9553924;PROV7429;Machala;Andes
-4.069167;-78.956667;PROV7430;Zamora;Andes
0.362678;-78.130667;PROV7431;Ibarra;Andes
-4.903638;-80.6864323;PROV7432;Sullana;Andes
-3.566667;-80.45;PROV7433;Tumbes;Andes
-4.644894;-78.135368;PROV7434;Orellana;Amazonas
-4.5996106;-77.8603649;PROV7435;Tiwintza;Amazonas
-30.15;27.466667;PROV7436;Mohale's Hoek;South Africa
-29.128611;19.394722;PROV7437;Pofadder;South Africa
-31.036111;18.266111;PROV7438;Bitterfontein;South Africa
-31.9149495;21.5133587;PROV7439;Fraserburg;South Africa
16.886;-24.988;PROV7440;Mindelo;West Africa
16.599;-22.904;PROV7441;Santa Maria;West Africa
-1.416499;41.076644;PROV7442;Inkashathi;East Africa
17.123257;36.7469321;PROV7443;Erasa;Sudan
-13.678611;48.452222;PROV7444;Ambanja;Madagascar
8.826692;35.844080;PROV7445;Abadula;Ethiopia
14.416667;37.35;PROV7446;Sitona;Ethiopia
16.666667;38.466667;PROV7447;Nakfa;Ethiopia
4.8949753;38.1001629;PROV7448;Yabelo;Ethiopia
5.057766;43.207290;PROV7449;Hargele;Ethiopia
13.979560;42.760467;PROV7450;Guzur Hanis;Middle East
64.1602339;17.353615;PROV7451;Asele;Sweden
65.0956204;17.1122771;PROV7452;Storuman;Sweden
